역번호,요일유형,시,구분,일평균인원,연도
117,토,16,승차,1510.9423076923076,2025
117,토,16,하차,1101.1153846153845,2025
117,토,17,승차,1303.673076923077,2025
117,토,17,하차,1002.6153846153846,2025
117,토,18,승차,1061.2884615384614,2025
117,토,18,하차,703.3269230769231,2025
117,토,19,승차,703.4615384615385,2025
117,토,19,하차,402.21153846153845,2025
117,토,20,승차,564.1730769230769,2025
117,토,20,하차,338.5576923076923,2025
117,토,21,승차,366.8269230769231,2025
117,토,21,하차,238.32692307692307,2025
117,토,22,승차,209.92307692307693,2025
117,토,22,하차,209.07692307692307,2025
117,토,23,승차,123.25,2025
117,토,23,하차,140.71153846153845,2025
118,일,0,승차,1.5576923076923077,2025
118,일,0,하차,12.711538461538462,2025
118,일,1,승차,0.17307692307692307,2025
118,일,1,하차,0.36538461538461536,2025
118,일,2,승차,0.038461538461538464,2025
118,일,2,하차,0.038461538461538464,2025
118,일,3,승차,0.0,2025
118,일,3,하차,0.0,2025
118,일,4,승차,0.5961538461538461,2025
118,일,4,하차,0.019230769230769232,2025
118,일,5,승차,77.6923076923077,2025
118,일,5,하차,34.73076923076923,2025
118,일,6,승차,116.6923076923077,2025
118,일,6,하차,90.88461538461539,2025
118,일,7,승차,174.3846153846154,2025
118,일,7,하차,98.32692307692308,2025
118,일,8,승차,269.34615384615387,2025
118,일,8,하차,179.25,2025
118,일,9,승차,400.13461538461536,2025
118,일,9,하차,234.03846153846155,2025
118,일,10,승차,424.0,2025
118,일,10,하차,361.1730769230769,2025
118,일,11,승차,414.4807692307692,2025
118,일,11,하차,385.11538461538464,2025
118,일,12,승차,449.88461538461536,2025
118,일,12,하차,367.9230769230769,2025
118,일,13,승차,429.9807692307692,2025
118,일,13,하차,369.7307692307692,2025
118,일,14,승차,426.3076923076923,2025
118,일,14,하차,363.96153846153845,2025
118,일,15,승차,368.0576923076923,2025
118,일,15,하차,386.59615384615387,2025
118,일,16,승차,355.4807692307692,2025
118,일,16,하차,383.63461538461536,2025
118,일,17,승차,344.40384615384613,2025
118,일,17,하차,402.8269230769231,2025
118,일,18,승차,290.8076923076923,2025
118,일,18,하차,328.4230769230769,2025
118,일,19,승차,208.80769230769232,2025
118,일,19,하차,286.84615384615387,2025
118,일,20,승차,165.80769230769232,2025
118,일,20,하차,235.48076923076923,2025
118,일,21,승차,126.1923076923077,2025
118,일,21,하차,243.51923076923077,2025
118,일,22,승차,86.09615384615384,2025
118,일,22,하차,196.90384615384616,2025
118,일,23,승차,48.05769230769231,2025
118,일,23,하차,114.8076923076923,2025
118,주중,0,승차,2.0268199233716473,2025
118,주중,0,하차,17.839080459770116,2025
118,주중,1,승차,0.24904214559386972,2025
118,주중,1,하차,0.5440613026819924,2025
118,주중,2,승차,0.10727969348659004,2025
118,주중,2,하차,0.10344827586206896,2025
118,주중,3,승차,0.14559386973180077,2025
118,주중,3,하차,0.1532567049808429,2025
118,주중,4,승차,0.8237547892720306,2025
118,주중,4,하차,0.19157088122605365,2025
118,주중,5,승차,147.71647509578543,2025
118,주중,5,하차,76.73946360153256,2025
118,주중,6,승차,224.6206896551724,2025
118,주중,6,하차,214.8582375478927,2025
118,주중,7,승차,576.2183908045977,2025
118,주중,7,하차,568.1187739463602,2025
118,주중,8,승차,1048.536398467433,2025
118,주중,8,하차,2227.536398467433,2025
118,주중,9,승차,696.0766283524904,2025
118,주중,9,하차,1111.0842911877394,2025
118,주중,10,승차,667.0536398467433,2025
118,주중,10,하차,639.8275862068965,2025
118,주중,11,승차,714.4061302681993,2025
118,주중,11,하차,528.8122605363984,2025
118,주중,12,승차,689.639846743295,2025
118,주중,12,하차,524.3295019157088,2025
118,주중,13,승차,663.727969348659,2025
118,주중,13,하차,654.8390804597701,2025
118,주중,14,승차,665.0766283524904,2025
118,주중,14,하차,611.5555555555555,2025
118,주중,15,승차,730.8927203065134,2025
118,주중,15,하차,641.5900383141762,2025
118,주중,16,승차,882.1954022988506,2025
118,주중,16,하차,647.5977011494252,2025
118,주중,17,승차,1230.4942528735633,2025
118,주중,17,하차,768.3180076628353,2025
118,주중,18,승차,1417.6590038314175,2025
118,주중,18,하차,996.5900383141762,2025
118,주중,19,승차,434.11877394636014,2025
118,주중,19,하차,458.09961685823754,2025
118,주중,20,승차,314.30651340996167,2025
118,주중,20,하차,326.4942528735632,2025
118,주중,21,승차,277.03065134099614,2025
118,주중,21,하차,278.22222222222223,2025
118,주중,22,승차,187.13793103448276,2025
118,주중,22,하차,219.38697318007664,2025
118,주중,23,승차,78.44061302681992,2025
118,주중,23,하차,132.26053639846742,2025
118,토,0,승차,2.230769230769231,2025
118,토,0,하차,20.5,2025
118,토,1,승차,0.15384615384615385,2025
118,토,1,하차,0.17307692307692307,2025
118,토,2,승차,0.057692307692307696,2025
118,토,2,하차,0.057692307692307696,2025
118,토,3,승차,0.057692307692307696,2025
118,토,3,하차,0.057692307692307696,2025
118,토,4,승차,0.6346153846153846,2025
118,토,4,하차,0.11538461538461539,2025
118,토,5,승차,120.0,2025
118,토,5,하차,53.38461538461539,2025
118,토,6,승차,144.03846153846155,2025
118,토,6,하차,165.82692307692307,2025
118,토,7,승차,254.51923076923077,2025
118,토,7,하차,208.25,2025
118,토,8,승차,440.53846153846155,2025
118,토,8,하차,459.5769230769231,2025
118,토,9,승차,537.2307692307693,2025
118,토,9,하차,439.28846153846155,2025
118,토,10,승차,570.0384615384615,2025
118,토,10,하차,566.9038461538462,2025
118,토,11,승차,607.25,2025
118,토,11,하차,561.3461538461538,2025
118,토,12,승차,698.0576923076923,2025
118,토,12,하차,597.5,2025
118,토,13,승차,653.8846153846154,2025
118,토,13,하차,647.5384615384615,2025
118,토,14,승차,582.9615384615385,2025
118,토,14,하차,543.4423076923077,2025
118,토,15,승차,587.0192307692307,2025
118,토,15,하차,515.8076923076923,2025
118,토,16,승차,615.4230769230769,2025
118,토,16,하차,539.3269230769231,2025
118,토,17,승차,578.3269230769231,2025
118,토,17,하차,510.0192307692308,2025
118,토,18,승차,444.0,2025
118,토,18,하차,427.90384615384613,2025
118,토,19,승차,296.09615384615387,2025
118,토,19,하차,299.13461538461536,2025
118,토,20,승차,223.3846153846154,2025
118,토,20,하차,292.65384615384613,2025
118,토,21,승차,179.8846153846154,2025
118,토,21,하차,258.4807692307692,2025
118,토,22,승차,132.23076923076923,2025
118,토,22,하차,224.53846153846155,2025
118,토,23,승차,77.17307692307692,2025
118,토,23,하차,151.26923076923077,2025
119,일,0,승차,5.288461538461538,2025
119,일,0,하차,57.63461538461539,2025
119,일,1,승차,0.17307692307692307,2025
119,일,1,하차,0.11538461538461539,2025
119,일,2,승차,0.07692307692307693,2025
119,일,2,하차,0.21153846153846154,2025
119,일,3,승차,0.057692307692307696,2025
119,일,3,하차,0.057692307692307696,2025
119,일,4,승차,9.557692307692308,2025
119,일,4,하차,1.9230769230769231,2025
119,일,5,승차,289.0576923076923,2025
119,일,5,하차,119.13461538461539,2025
119,일,6,승차,289.6923076923077,2025
119,일,6,하차,232.51923076923077,2025
119,일,7,승차,299.5192307692308,2025
119,일,7,하차,339.75,2025
119,일,8,승차,485.4230769230769,2025
119,일,8,하차,636.75,2025
119,일,9,승차,763.9807692307693,2025
119,일,9,하차,1289.423076923077,2025
119,일,10,승차,930.9423076923077,2025
119,일,10,하차,1886.8846153846155,2025
119,일,11,승차,1163.6346153846155,2025
119,일,11,하차,2967.903846153846,2025
119,일,12,승차,1428.576923076923,2025
119,일,12,하차,3413.923076923077,2025
119,일,13,승차,1791.576923076923,2025
119,일,13,하차,3338.269230769231,2025
119,일,14,승차,2155.519230769231,2025
119,일,14,하차,3052.9423076923076,2025
119,일,15,승차,2594.25,2025
119,일,15,하차,2772.923076923077,2025
119,일,16,승차,2959.2115384615386,2025
119,일,16,하차,2493.0,2025
119,일,17,승차,2850.9615384615386,2025
119,일,17,하차,2280.5384615384614,2025
119,일,18,승차,2530.9423076923076,2025
119,일,18,하차,1831.4038461538462,2025
119,일,19,승차,2234.2115384615386,2025
119,일,19,하차,1278.4038461538462,2025
119,일,20,승차,2073.480769230769,2025
119,일,20,하차,892.75,2025
119,일,21,승차,1578.0961538461538,2025
119,일,21,하차,723.2884615384615,2025
119,일,22,승차,1173.5576923076924,2025
119,일,22,하차,486.9423076923077,2025
119,일,23,승차,799.8846153846154,2025
119,일,23,하차,261.0769230769231,2025
119,주중,0,승차,7.524904214559387,2025
119,주중,0,하차,72.61685823754789,2025
119,주중,1,승차,1.0306513409961686,2025
119,주중,1,하차,1.578544061302682,2025
119,주중,2,승차,0.2796934865900383,2025
119,주중,2,하차,0.8160919540229885,2025
119,주중,3,승차,0.13026819923371646,2025
119,주중,3,하차,0.21839080459770116,2025
119,주중,4,승차,6.467432950191571,2025
119,주중,4,하차,2.0268199233716473,2025
119,주중,5,승차,274.55555555555554,2025
119,주중,5,하차,188.3065134099617,2025
119,주중,6,승차,335.9272030651341,2025
119,주중,6,하차,293.52107279693485,2025
119,주중,7,승차,655.1609195402299,2025
119,주중,7,하차,736.9348659003831,2025
119,주중,8,승차,1259.0498084291187,2025
119,주중,8,하차,2943.2337164750957,2025
119,주중,9,승차,1094.0306513409962,2025
119,주중,9,하차,2859.4444444444443,2025
119,주중,10,승차,1340.0459770114942,2025
119,주중,10,하차,2625.4789272030653,2025
119,주중,11,승차,1703.4444444444443,2025
119,주중,11,하차,3074.4865900383143,2025
119,주중,12,승차,2064.3563218390805,2025
119,주중,12,하차,3394.030651340996,2025
119,주중,13,승차,2276.425287356322,2025
119,주중,13,하차,3409.977011494253,2025
119,주중,14,승차,2516.272030651341,2025
119,주중,14,하차,3072.1570881226053,2025
119,주중,15,승차,2990.793103448276,2025
119,주중,15,하차,2937.681992337165,2025
119,주중,16,승차,3261.1340996168583,2025
119,주중,16,하차,3019.5785440613026,2025
119,주중,17,승차,3410.8505747126437,2025
119,주중,17,하차,3559.352490421456,2025
119,주중,18,승차,3529.030651340996,2025
119,주중,18,하차,4161.862068965517,2025
119,주중,19,승차,2307.6513409961685,2025
119,주중,19,하차,1873.1800766283525,2025
119,주중,20,승차,2202.7241379310344,2025
119,주중,20,하차,1081.4942528735633,2025
119,주중,21,승차,2016.6130268199233,2025
119,주중,21,하차,787.383141762452,2025
119,주중,22,승차,1549.5134099616857,2025
119,주중,22,하차,583.5057471264367,2025
119,주중,23,승차,1005.9463601532567,2025
119,주중,23,하차,295.632183908046,2025
119,토,0,승차,9.76923076923077,2025
119,토,0,하차,106.03846153846153,2025
119,토,1,승차,0.40384615384615385,2025
119,토,1,하차,0.38461538461538464,2025
119,토,2,승차,0.21153846153846154,2025
119,토,2,하차,0.40384615384615385,2025
119,토,3,승차,0.038461538461538464,2025
119,토,3,하차,0.09615384615384616,2025
119,토,4,승차,8.192307692307692,2025
119,토,4,하차,2.0,2025
119,토,5,승차,328.86538461538464,2025
119,토,5,하차,197.92307692307693,2025
119,토,6,승차,302.7307692307692,2025
119,토,6,하차,323.03846153846155,2025
119,토,7,승차,370.15384615384613,2025
119,토,7,하차,505.3076923076923,2025
119,토,8,승차,630.9230769230769,2025
119,토,8,하차,1373.9423076923076,2025
119,토,9,승차,968.5576923076923,2025
119,토,9,하차,2535.5384615384614,2025
119,토,10,승차,1380.8846153846155,2025
119,토,10,하차,3126.7115384615386,2025
119,토,11,승차,1857.6923076923076,2025
119,토,11,하차,4187.4807692307695,2025
119,토,12,승차,2275.9615384615386,2025
119,토,12,하차,4679.557692307692,2025
119,토,13,승차,2642.75,2025
119,토,13,하차,4666.923076923077,2025
119,토,14,승차,3065.153846153846,2025
119,토,14,하차,4095.730769230769,2025
119,토,15,승차,3543.173076923077,2025
119,토,15,하차,3710.75,2025
119,토,16,승차,3930.269230769231,2025
119,토,16,하차,3604.3846153846152,2025
119,토,17,승차,3693.2884615384614,2025
119,토,17,하차,3626.076923076923,2025
119,토,18,승차,3066.2884615384614,2025
119,토,18,하차,2846.0576923076924,2025
119,토,19,승차,2665.9423076923076,2025
119,토,19,하차,2037.75,2025
119,토,20,승차,2656.0384615384614,2025
119,토,20,하차,1327.5384615384614,2025
119,토,21,승차,2225.519230769231,2025
119,토,21,하차,1165.7115384615386,2025
119,토,22,승차,1891.8076923076924,2025
119,토,22,하차,773.3269230769231,2025
119,토,23,승차,1493.923076923077,2025
119,토,23,하차,449.38461538461536,2025
120,일,0,승차,3.269230769230769,2025
120,일,0,하차,13.0,2025
120,일,1,승차,0.19230769230769232,2025
120,일,1,하차,0.19230769230769232,2025
120,일,2,승차,0.038461538461538464,2025
120,일,2,하차,0.17307692307692307,2025
120,일,3,승차,0.0,2025
120,일,3,하차,0.0,2025
120,일,4,승차,0.36538461538461536,2025
120,일,4,하차,0.038461538461538464,2025
120,일,5,승차,81.48076923076923,2025
120,일,5,하차,78.67307692307692,2025
120,일,6,승차,168.28846153846155,2025
120,일,6,하차,162.0,2025
120,일,7,승차,260.0,2025
120,일,7,하차,202.21153846153845,2025
120,일,8,승차,373.0576923076923,2025
120,일,8,하차,411.7692307692308,2025
120,일,9,승차,584.1538461538462,2025
120,일,9,하차,655.5576923076923,2025
120,일,10,승차,776.5961538461538,2025
120,일,10,하차,917.0769230769231,2025
120,일,11,승차,742.4807692307693,2025
120,일,11,하차,1099.1923076923076,2025
120,일,12,승차,831.3846153846154,2025
120,일,12,하차,1360.423076923077,2025
120,일,13,승차,878.1730769230769,2025
120,일,13,하차,1373.75,2025
120,일,14,승차,1018.7692307692307,2025
120,일,14,하차,1240.2884615384614,2025
120,일,15,승차,1212.5961538461538,2025
120,일,15,하차,1084.7884615384614,2025
120,일,16,승차,1271.5384615384614,2025
120,일,16,하차,934.4807692307693,2025
120,일,17,승차,972.0961538461538,2025
120,일,17,하차,704.5769230769231,2025
120,일,18,승차,699.2692307692307,2025
120,일,18,하차,589.6923076923077,2025
120,일,19,승차,435.75,2025
120,일,19,하차,380.71153846153845,2025
120,일,20,승차,312.7307692307692,2025
120,일,20,하차,337.1923076923077,2025
120,일,21,승차,198.75,2025
120,일,21,하차,246.59615384615384,2025
120,일,22,승차,152.90384615384616,2025
120,일,22,하차,192.1153846153846,2025
120,일,23,승차,92.61538461538461,2025
120,일,23,하차,101.23076923076923,2025
120,주중,0,승차,4.084291187739463,2025
120,주중,0,하차,17.168582375478927,2025
120,주중,1,승차,0.2720306513409962,2025
120,주중,1,하차,0.44061302681992337,2025
120,주중,2,승차,0.12260536398467432,2025
120,주중,2,하차,0.24904214559386972,2025
120,주중,3,승차,0.022988505747126436,2025
120,주중,3,하차,0.022988505747126436,2025
120,주중,4,승차,0.40229885057471265,2025
120,주중,4,하차,0.10344827586206896,2025
120,주중,5,승차,168.31800766283524,2025
120,주중,5,하차,150.01149425287358,2025
120,주중,6,승차,390.99233716475095,2025
120,주중,6,하차,284.68199233716473,2025
120,주중,7,승차,853.7777777777778,2025
120,주중,7,하차,465.46360153256705,2025
120,주중,8,승차,1407.1264367816093,2025
120,주중,8,하차,1463.3295019157088,2025
120,주중,9,승차,958.0996168582376,2025
120,주중,9,하차,1330.8505747126437,2025
120,주중,10,승차,1095.8467432950192,2025
120,주중,10,하차,1384.6704980842912,2025
120,주중,11,승차,1226.287356321839,2025
120,주중,11,하차,1479.2107279693487,2025
120,주중,12,승차,1295.2835249042146,2025
120,주중,12,하차,1734.2681992337166,2025
120,주중,13,승차,1322.176245210728,2025
120,주중,13,하차,1723.1379310344828,2025
120,주중,14,승차,1390.5019157088122,2025
120,주중,14,하차,1512.4291187739464,2025
120,주중,15,승차,1647.0459770114942,2025
120,주중,15,하차,1423.88122605364,2025
120,주중,16,승차,1723.095785440613,2025
120,주중,16,하차,1379.360153256705,2025
120,주중,17,승차,1515.2567049808429,2025
120,주중,17,하차,1260.1800766283525,2025
120,주중,18,승차,1317.9540229885058,2025
120,주중,18,하차,1390.0766283524904,2025
120,주중,19,승차,558.007662835249,2025
120,주중,19,하차,615.6206896551724,2025
120,주중,20,승차,380.7394636015326,2025
120,주중,20,하차,411.6858237547893,2025
120,주중,21,승차,276.3486590038314,2025
120,주중,21,하차,343.3984674329502,2025
120,주중,22,승차,198.60153256704982,2025
120,주중,22,하차,247.96168582375478,2025
120,주중,23,승차,101.17624521072797,2025
120,주중,23,하차,130.7624521072797,2025
120,토,0,승차,3.769230769230769,2025
120,토,0,하차,20.346153846153847,2025
120,토,1,승차,0.15384615384615385,2025
120,토,1,하차,0.038461538461538464,2025
120,토,2,승차,0.038461538461538464,2025
120,토,2,하차,0.15384615384615385,2025
120,토,3,승차,0.0,2025
120,토,3,하차,0.0,2025
120,토,4,승차,0.75,2025
120,토,4,하차,0.038461538461538464,2025
120,토,5,승차,129.3846153846154,2025
120,토,5,하차,137.98076923076923,2025
120,토,6,승차,257.09615384615387,2025
120,토,6,하차,264.38461538461536,2025
120,토,7,승차,399.0192307692308,2025
120,토,7,하차,327.11538461538464,2025
120,토,8,승차,634.8269230769231,2025
120,토,8,하차,771.4230769230769,2025
120,토,9,승차,803.3846153846154,2025
120,토,9,하차,1071.9038461538462,2025
120,토,10,승차,1116.1153846153845,2025
120,토,10,하차,1435.5,2025
120,토,11,승차,1219.673076923077,2025
120,토,11,하차,1603.1923076923076,2025
120,토,12,승차,1398.4615384615386,2025
120,토,12,하차,1917.25,2025
120,토,13,승차,1344.9038461538462,2025
120,토,13,하차,1888.9807692307693,2025
120,토,14,승차,1408.076923076923,2025
120,토,14,하차,1597.5384615384614,2025
120,토,15,승차,1640.5,2025
120,토,15,하차,1435.9423076923076,2025
120,토,16,승차,1716.0961538461538,2025
120,토,16,하차,1259.3076923076924,2025
120,토,17,승차,1352.5,2025
120,토,17,하차,1023.1346153846154,2025
120,토,18,승차,919.25,2025
120,토,18,하차,742.0192307692307,2025
120,토,19,승차,545.1153846153846,2025
120,토,19,하차,491.90384615384613,2025
120,토,20,승차,398.75,2025
120,토,20,하차,387.88461538461536,2025
120,토,21,승차,294.46153846153845,2025
120,토,21,하차,324.75,2025
120,토,22,승차,219.59615384615384,2025
120,토,22,하차,256.84615384615387,2025
120,토,23,승차,121.36538461538461,2025
120,토,23,하차,141.98076923076923,2025
121,일,0,승차,4.9423076923076925,2025
121,일,0,하차,16.73076923076923,2025
121,일,1,승차,0.15384615384615385,2025
121,일,1,하차,0.15384615384615385,2025
121,일,2,승차,0.019230769230769232,2025
121,일,2,하차,0.17307692307692307,2025
121,일,3,승차,0.0,2025
121,일,3,하차,0.0,2025
121,일,4,승차,0.6346153846153846,2025
121,일,4,하차,0.038461538461538464,2025
121,일,5,승차,106.0576923076923,2025
121,일,5,하차,68.11538461538461,2025
121,일,6,승차,168.15384615384616,2025
121,일,6,하차,111.0,2025
121,일,7,승차,239.03846153846155,2025
121,일,7,하차,114.51923076923077,2025
121,일,8,승차,345.6923076923077,2025
121,일,8,하차,223.48076923076923,2025
121,일,9,승차,484.3269230769231,2025
121,일,9,하차,356.8076923076923,2025
121,일,10,승차,497.34615384615387,2025
121,일,10,하차,399.61538461538464,2025
121,일,11,승차,503.8269230769231,2025
121,일,11,하차,374.6730769230769,2025
121,일,12,승차,618.4615384615385,2025
121,일,12,하차,379.8076923076923,2025
121,일,13,승차,562.6346153846154,2025
121,일,13,하차,434.5576923076923,2025
121,일,14,승차,500.61538461538464,2025
121,일,14,하차,465.1730769230769,2025
121,일,15,승차,470.8269230769231,2025
121,일,15,하차,525.4230769230769,2025
121,일,16,승차,453.03846153846155,2025
121,일,16,하차,598.0769230769231,2025
121,일,17,승차,429.4807692307692,2025
121,일,17,하차,603.3076923076923,2025
121,일,18,승차,350.88461538461536,2025
121,일,18,하차,492.09615384615387,2025
121,일,19,승차,276.90384615384613,2025
121,일,19,하차,442.1730769230769,2025
121,일,20,승차,217.17307692307693,2025
121,일,20,하차,398.28846153846155,2025
121,일,21,승차,177.32692307692307,2025
121,일,21,하차,292.2307692307692,2025
121,일,22,승차,122.1923076923077,2025
121,일,22,하차,242.90384615384616,2025
121,일,23,승차,76.6923076923077,2025
121,일,23,하차,161.23076923076923,2025
121,주중,0,승차,6.195402298850575,2025
121,주중,0,하차,22.440613026819925,2025
121,주중,1,승차,0.210727969348659,2025
121,주중,1,하차,0.524904214559387,2025
121,주중,2,승차,0.1532567049808429,2025
121,주중,2,하차,0.367816091954023,2025
121,주중,3,승차,0.019157088122605363,2025
121,주중,3,하차,0.06896551724137931,2025
121,주중,4,승차,0.6168582375478927,2025
121,주중,4,하차,0.1417624521072797,2025
121,주중,5,승차,209.02681992337165,2025
121,주중,5,하차,140.16091954022988,2025
121,주중,6,승차,413.1226053639847,2025
121,주중,6,하차,245.78544061302682,2025
121,주중,7,승차,990.7739463601532,2025
121,주중,7,하차,649.4865900383141,2025
121,주중,8,승차,1687.0536398467434,2025
121,주중,8,하차,1486.2413793103449,2025
121,주중,9,승차,922.471264367816,2025
121,주중,9,하차,1034.0344827586207,2025
121,주중,10,승차,748.3295019157088,2025
121,주중,10,하차,705.5095785440614,2025
121,주중,11,승차,789.8352490421456,2025
121,주중,11,하차,691.7509578544061,2025
121,주중,12,승차,850.7088122605364,2025
121,주중,12,하차,728.7471264367816,2025
121,주중,13,승차,867.7164750957854,2025
121,주중,13,하차,791.9386973180077,2025
121,주중,14,승차,793.9578544061303,2025
121,주중,14,하차,739.44061302682,2025
121,주중,15,승차,962.0651340996169,2025
121,주중,15,하차,858.3218390804598,2025
121,주중,16,승차,1093.808429118774,2025
121,주중,16,하차,933.1992337164751,2025
121,주중,17,승차,1242.27969348659,2025
121,주중,17,하차,1326.7509578544061,2025
121,주중,18,승차,1029.16091954023,2025
121,주중,18,하차,1785.5134099616857,2025
121,주중,19,승차,514.3678160919541,2025
121,주중,19,하차,755.4597701149426,2025
121,주중,20,승차,416.27203065134097,2025
121,주중,20,하차,550.7203065134099,2025
121,주중,21,승차,352.67432950191574,2025
121,주중,21,하차,429.52107279693485,2025
121,주중,22,승차,246.10344827586206,2025
121,주중,22,하차,319.191570881226,2025
121,주중,23,승차,126.74329501915709,2025
121,주중,23,하차,216.83141762452107,2025
121,토,0,승차,6.423076923076923,2025
121,토,0,하차,26.384615384615383,2025
121,토,1,승차,0.21153846153846154,2025
121,토,1,하차,0.1346153846153846,2025
121,토,2,승차,0.019230769230769232,2025
121,토,2,하차,0.057692307692307696,2025
121,토,3,승차,0.0,2025
121,토,3,하차,0.038461538461538464,2025
121,토,4,승차,0.7307692307692307,2025
121,토,4,하차,0.0,2025
121,토,5,승차,168.0,2025
121,토,5,하차,115.67307692307692,2025
121,토,6,승차,242.21153846153845,2025
121,토,6,하차,174.53846153846155,2025
121,토,7,승차,355.0,2025
121,토,7,하차,218.17307692307693,2025
121,토,8,승차,620.2884615384615,2025
121,토,8,하차,520.9615384615385,2025
121,토,9,승차,664.7115384615385,2025
121,토,9,하차,579.2115384615385,2025
121,토,10,승차,674.3461538461538,2025
121,토,10,하차,540.0192307692307,2025
121,토,11,승차,750.4807692307693,2025
121,토,11,하차,618.25,2025
121,토,12,승차,876.4038461538462,2025
121,토,12,하차,648.8653846153846,2025
121,토,13,승차,810.1730769230769,2025
121,토,13,하차,689.1923076923077,2025
121,토,14,승차,723.5384615384615,2025
121,토,14,하차,634.0192307692307,2025
121,토,15,승차,668.0961538461538,2025
121,토,15,하차,671.1923076923077,2025
121,토,16,승차,738.6538461538462,2025
121,토,16,하차,802.9423076923077,2025
121,토,17,승차,703.7115384615385,2025
121,토,17,하차,819.4807692307693,2025
121,토,18,승차,535.5961538461538,2025
121,토,18,하차,690.0769230769231,2025
121,토,19,승차,385.5192307692308,2025
121,토,19,하차,466.28846153846155,2025
121,토,20,승차,326.0576923076923,2025
121,토,20,하차,453.78846153846155,2025
121,토,21,승차,260.38461538461536,2025
121,토,21,하차,361.15384615384613,2025
121,토,22,승차,194.15384615384616,2025
121,토,22,하차,318.88461538461536,2025
121,토,23,승차,121.73076923076923,2025
121,토,23,하차,242.78846153846155,2025
122,일,0,승차,3.6923076923076925,2025
122,일,0,하차,18.653846153846153,2025
122,일,1,승차,0.057692307692307696,2025
122,일,1,하차,0.0,2025
122,일,2,승차,0.0,2025
122,일,2,하차,0.057692307692307696,2025
122,일,3,승차,0.0,2025
122,일,3,하차,0.0,2025
122,일,4,승차,0.4423076923076923,2025
122,일,4,하차,0.0,2025
122,일,5,승차,96.0576923076923,2025
122,일,5,하차,47.26923076923077,2025
122,일,6,승차,180.26923076923077,2025
122,일,6,하차,130.98076923076923,2025
122,일,7,승차,266.84615384615387,2025
122,일,7,하차,208.75,2025
122,일,8,승차,421.36538461538464,2025
122,일,8,하차,255.90384615384616,2025
122,일,9,승차,673.4423076923077,2025
122,일,9,하차,344.6923076923077,2025
122,일,10,승차,605.9038461538462,2025
122,일,10,하차,420.40384615384613,2025
122,일,11,승차,650.9038461538462,2025
122,일,11,하차,547.2692307692307,2025
122,일,12,승차,667.8653846153846,2025
122,일,12,하차,566.6923076923077,2025
122,일,13,승차,736.7692307692307,2025
122,일,13,하차,607.5576923076923,2025
122,일,14,승차,683.0384615384615,2025
122,일,14,하차,609.9807692307693,2025
122,일,15,승차,637.5192307692307,2025
122,일,15,하차,638.3461538461538,2025
122,일,16,승차,621.0576923076923,2025
122,일,16,하차,656.8846153846154,2025
122,일,17,승차,549.75,2025
122,일,17,하차,686.1538461538462,2025
122,일,18,승차,412.03846153846155,2025
122,일,18,하차,590.8846153846154,2025
122,일,19,승차,323.4230769230769,2025
122,일,19,하차,507.53846153846155,2025
122,일,20,승차,261.1730769230769,2025
122,일,20,하차,405.11538461538464,2025
122,일,21,승차,200.67307692307693,2025
122,일,21,하차,389.88461538461536,2025
122,일,22,승차,130.23076923076923,2025
122,일,22,하차,291.15384615384613,2025
122,일,23,승차,77.15384615384616,2025
122,일,23,하차,180.28846153846155,2025
122,주중,0,승차,5.1226053639846745,2025
122,주중,0,하차,24.35632183908046,2025
122,주중,1,승차,0.32950191570881227,2025
122,주중,1,하차,0.6666666666666666,2025
122,주중,2,승차,0.23371647509578544,2025
122,주중,2,하차,0.31417624521072796,2025
122,주중,3,승차,0.15708812260536398,2025
122,주중,3,하차,0.12643678160919541,2025
122,주중,4,승차,0.8237547892720306,2025
122,주중,4,하차,0.07279693486590039,2025
122,주중,5,승차,193.11877394636016,2025
122,주중,5,하차,93.01532567049809,2025
122,주중,6,승차,444.4712643678161,2025
122,주중,6,하차,236.1494252873563,2025
122,주중,7,승차,1265.1149425287356,2025
122,주중,7,하차,629.5785440613026,2025
122,주중,8,승차,2173.2988505747126,2025
122,주중,8,하차,2319.130268199234,2025
122,주중,9,승차,1139.8275862068965,2025
122,주중,9,하차,894.919540229885,2025
122,주중,10,승차,891.2068965517242,2025
122,주중,10,하차,695.7547892720306,2025
122,주중,11,승차,921.088122605364,2025
122,주중,11,하차,738.1455938697318,2025
122,주중,12,승차,814.9693486590038,2025
122,주중,12,하차,804.1609195402299,2025
122,주중,13,승차,930.7662835249042,2025
122,주중,13,하차,925.2183908045977,2025
122,주중,14,승차,905.7662835249042,2025
122,주중,14,하차,880.0651340996169,2025
122,주중,15,승차,955.4137931034483,2025
122,주중,15,하차,946.8045977011494,2025
122,주중,16,승차,1022.1072796934866,2025
122,주중,16,하차,1098.8773946360154,2025
122,주중,17,승차,1147.6360153256705,2025
122,주중,17,하차,1392.295019157088,2025
122,주중,18,승차,1855.367816091954,2025
122,주중,18,하차,1968.3141762452108,2025
122,주중,19,승차,580.2605363984675,2025
122,주중,19,하차,832.5747126436781,2025
122,주중,20,승차,559.1954022988506,2025
122,주중,20,하차,600.8275862068965,2025
122,주중,21,승차,484.43295019157085,2025
122,주중,21,하차,511.62452107279694,2025
122,주중,22,승차,286.264367816092,2025
122,주중,22,하차,403.09578544061304,2025
122,주중,23,승차,134.19157088122606,2025
